SITE NUMBER: 00050 RATED CAP: 1003.7 IEC CLASS: 1 LOSSES (%): 17.0
SITE LATITUDE:   42.59117 LONGITUDE:  -97.49242
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,7.51,287.15
20040101,0020,7.84,315.09
20040101,0030,8.13,332.11
20040101,0040,8.37,354.27
20040101,0050,8.56,381.03
20040101,0100,8.72,396.89
20040101,0110,8.85,422.44
20040101,0120,9.09,440.30
20040101,0130,9.48,486.07
20040101,0140,9.90,553.14
20040101,0150,10.32,624.76
20040101,0200,10.66,667.40
20040101,0210,10.92,688.06
20040101,0220,10.93,702.94
20040101,0230,10.88,701.99
20040101,0240,10.84,686.05
20040101,0250,10.69,670.45
20040101,0300,10.62,636.15
20040101,0310,10.62,637.57
20040101,0320,10.71,652.41
20040101,0330,10.77,651.99
20040101,0340,10.64,641.82
20040101,0350,10.41,628.50
20040101,0400,10.14,592.42
20040101,0410,9.82,561.43
20040101,0420,9.64,546.06
20040101,0430,9.48,521.46
20040101,0440,9.41,513.30
20040101,0450,9.58,536.33
20040101,0500,9.82,565.19
20040101,0510,9.95,583.01
20040101,0520,9.93,574.35
20040101,0530,9.89,575.80
20040101,0540,9.92,580.08
20040101,0550,9.93,576.83
20040101,0600,9.93,577.39
20040101,0610,9.84,561.73
20040101,0620,9.80,551.57
20040101,0630,9.74,543.23
20040101,0640,9.63,513.77
20040101,0650,9.56,512.76
20040101,0700,9.54,510.03
20040101,0710,9.59,521.06
20040101,0720,9.52,505.09
20040101,0730,9.39,482.35
20040101,0740,9.21,459.86
20040101,0750,9.00,431.35
20040101,0800,8.82,402.77
20040101,0810,8.75,385.54
20040101,0820,8.81,393.52
20040101,0830,8.91,394.97
20040101,0840,9.10,423.50
20040101,0850,9.25,437.65
20040101,0900,9.39,464.24
20040101,0910,9.47,497.17
20040101,0920,9.55,514.18
20040101,0930,9.62,522.19
20040101,0940,9.61,521.72
20040101,0950,9.55,516.42
20040101,1000,9.52,521.12
20040101,1010,9.45,507.35
20040101,1020,9.43,505.43
20040101,1030,9.36,500.66
20040101,1040,9.25,486.79
20040101,1050,9.11,445.32
20040101,1100,8.91,425.39
20040101,1110,8.66,401.35
20040101,1120,8.60,396.90
20040101,1130,8.60,397.61
20040101,1140,8.63,404.43
20040101,1150,8.73,414.10
20040101,1200,8.71,412.07
20040101,1210,8.74,408.35
20040101,1220,8.71,414.42
20040101,1230,8.73,411.09
20040101,1240,8.74,414.33
20040101,1250,8.73,409.15
20040101,1300,8.80,416.44
20040101,1310,8.83,425.88
20040101,1320,8.82,416.12
20040101,1330,8.79,416.18
20040101,1340,8.83,416.45
20040101,1350,8.94,430.32
20040101,1400,8.99,444.92
20040101,1410,9.01,447.99
20040101,1420,9.07,450.49
20040101,1430,9.22,473.90
20040101,1440,9.42,492.85
20040101,1450,9.70,524.41
20040101,1500,9.99,563.39
20040101,1510,10.37,611.83
20040101,1520,10.66,632.89
20040101,1530,10.80,652.02
20040101,1540,11.00,673.17
20040101,1550,11.14,678.27
20040101,1600,11.20,696.16
20040101,1610,11.20,694.20
20040101,1620,11.35,709.11
20040101,1630,11.61,729.50
20040101,1640,11.96,759.19
20040101,1650,12.29,781.76
20040101,1700,12.67,806.65
20040101,1710,12.35,787.32
20040101,1720,11.85,748.71
20040101,1730,11.25,684.54
20040101,1740,10.98,645.83
20040101,1750,10.88,612.14
20040101,1800,11.04,669.45
20040101,1810,11.18,682.62
20040101,1820,10.90,650.19
20040101,1830,10.54,606.03
20040101,1840,10.29,564.33
20040101,1850,10.25,522.36
20040101,1900,10.20,515.87
20040101,1910,10.39,533.31
20040101,1920,10.73,608.10
20040101,1930,11.02,636.74
20040101,1940,10.99,631.27
20040101,1950,10.67,594.21
20040101,2000,10.21,529.43
20040101,2010,9.89,494.44
20040101,2020,9.74,463.26
20040101,2030,9.46,423.30
20040101,2040,8.98,349.12
20040101,2050,8.42,289.31
20040101,2100,7.93,238.57
20040101,2110,7.48,198.32
20040101,2120,7.40,179.93
20040101,2130,7.37,177.28
20040101,2140,7.27,162.46
20040101,2150,7.36,170.05
20040101,2200,7.49,178.56
20040101,2210,7.68,187.19
20040101,2220,7.83,206.55
20040101,2230,8.12,233.86
20040101,2240,8.34,255.15
20040101,2250,8.65,282.02
20040101,2300,8.95,315.39
20040101,2310,9.15,337.65
20040101,2320,9.01,324.69
20040101,2330,8.86,306.10
20040101,2340,8.97,315.03
20040101,2350,9.40,360.01
20040102,0000,8.98,323.30
20040102,0010,8.74,314.25
20040102,0020,8.23,269.95
20040102,0030,7.83,248.84
20040102,0040,7.54,238.57
20040102,0050,7.06,216.16
20040102,0100,6.97,211.38
20040102,0110,6.78,199.15
20040102,0120,6.30,168.08
20040102,0130,6.06,144.19
20040102,0140,5.84,120.15
20040102,0150,5.25,89.04
20040102,0200,4.56,77.64
20040102,0210,3.94,77.74
20040102,0220,4.05,77.83
20040102,0230,4.49,77.92
20040102,0240,4.91,81.06
20040102,0250,5.25,86.05
