SITE NUMBER: 00193 RATED CAP: 1221.4 IEC CLASS: 2 LOSSES (%): 17.1
SITE LATITUDE:   36.42315 LONGITUDE: -100.44042
DATE,TIME(UTC),SPEED80M(M/S),NETPOWER(MW)
20040101,0010,5.42,291.14
20040101,0020,6.03,317.18
20040101,0030,6.43,328.21
20040101,0040,7.12,375.83
20040101,0050,7.70,429.98
20040101,0100,8.10,464.87
20040101,0110,8.69,545.21
20040101,0120,9.46,670.99
20040101,0130,10.46,847.21
20040101,0140,11.27,950.16
20040101,0150,11.68,986.87
20040101,0200,11.77,994.23
20040101,0210,11.83,997.48
20040101,0220,11.93,1007.56
20040101,0230,11.90,1005.41
20040101,0240,12.09,1018.30
20040101,0250,12.46,1031.51
20040101,0300,12.93,1005.39
20040101,0310,13.27,1013.11
20040101,0320,13.35,1017.78
20040101,0330,13.39,1021.18
20040101,0340,13.29,1023.71
20040101,0350,13.21,1027.01
20040101,0400,13.18,1031.45
20040101,0410,13.12,1033.76
20040101,0420,13.05,1036.19
20040101,0430,13.05,1038.97
20040101,0440,13.20,1042.49
20040101,0450,13.51,1045.48
20040101,0500,13.70,1046.98
20040101,0510,13.71,1046.98
20040101,0520,13.67,1033.98
20040101,0530,13.50,1032.83
20040101,0540,13.31,1030.51
20040101,0550,13.11,1028.02
20040101,0600,12.90,1022.90
20040101,0610,12.62,1017.05
20040101,0620,12.48,1012.77
20040101,0630,12.31,1003.96
20040101,0640,12.34,1004.34
20040101,0650,12.34,1003.75
20040101,0700,12.37,1003.40
20040101,0710,12.46,1008.77
20040101,0720,12.36,999.82
20040101,0730,12.21,991.97
20040101,0740,11.91,962.92
20040101,0750,11.51,924.41
20040101,0800,11.19,887.49
20040101,0810,11.05,863.05
20040101,0820,10.88,836.08
20040101,0830,10.91,837.59
20040101,0840,11.00,858.38
20040101,0850,11.15,866.50
20040101,0900,11.39,896.51
20040101,0910,11.70,920.08
20040101,0920,12.16,953.67
20040101,0930,12.71,977.91
20040101,0940,13.12,990.98
20040101,0950,13.45,997.11
20040101,1000,13.60,999.33
20040101,1010,13.47,991.35
20040101,1020,13.06,977.84
20040101,1030,13.03,972.78
20040101,1040,13.14,961.97
20040101,1050,12.66,868.71
20040101,1100,11.98,835.11
